hour,time,temp,date,hour,MWHp,MWH
2014-02-21,19,3.7,2014-04-03,4,1154.6,1227.1
2014-02-21,20,3.3,2014-04-03,5,1179.7,1270.9
2014-02-21,21,2.9,2014-04-03,6,1313.3,1417.4
2014-02-21,22,3.4,2014-04-03,7,1570.9,1638.3
2014-02-21,23,5.4,2014-04-03,8,1668,1741.3
2014-02-22,0,7.4,2014-04-03,9,1676.1,1724.8
2014-02-22,1,6.5,2014-04-03,10,1666.2,1698.5
2014-02-22,2,5,2014-04-03,11,1588.2,1677.9
2014-02-22,3,4.8,2014-04-03,12,1615.3,1653.6
2014-02-22,4,4.9,2014-04-03,13,1586.5,1619.9
2014-02-22,5,5.2,2014-04-03,14,1560.8,1605.5
2014-02-22,6,4,2014-04-03,15,1550.3,1578.9
2014-02-22,7,4.1,2014-04-03,16,1528.9,1564.7
2014-02-22,8,3.3,2014-04-03,17,1543.8,1577.1
2014-02-22,9,3.2,2014-04-03,18,1563.4,1629.8
2014-02-22,10,3.3,2014-04-03,19,1661.8,1702.2
2014-02-22,11,2.9,2014-04-03,20,1770.4,1829.1
2014-02-22,12,3.7,2014-04-03,21,1800.7,1833.5
2014-02-22,13,5.5,2014-04-03,22,1634.7,1712.4
2014-02-22,14,6.8,2014-04-03,23,1480.4,1532.5
2014-02-22,15,8,2014-04-03,24,1311.6,1376.9
2014-02-22,16,9.3,2014-04-04,1,1220.4,1274.4
2014-02-22,17,10.5,2014-04-04,2,1169,1226.4
2014-02-22,18,11.6,2014-04-04,3,1148.3,1201.6
2014-02-22,19,11.3,2014-04-04,4,1143.8,1201.9
2014-02-22,20,11.2,2014-04-04,5,1186.9,1239.7
2014-02-22,21,11.3,2014-04-04,6,1316.3,1367.8
2014-02-22,22,10.4,2014-04-04,7,1534.8,1597.3
2014-02-22,23,9.2,2014-04-04,8,1669.6,1710.7
2014-02-23,0,8.3,2014-04-04,9,1689.9,1709.9
2014-02-23,1,7.5,2014-04-04,10,1710.6,1688.8
2014-02-23,2,6.8,2014-04-04,11,1691,1682.9
2014-02-23,3,6.8,2014-04-04,12,1666.6,1671.6
2014-02-23,4,6.7,2014-04-04,13,1689,1643.6
2014-02-23,5,7.3,2014-04-04,14,1663.9,1618.1
2014-02-23,6,7,2014-04-04,15,1594.1,1599.5
2014-02-23,7,7,2014-04-04,16,1586.7,1617.6
2014-02-23,8,7.8,2014-04-04,17,1585.3,1655.8
2014-02-23,9,6.6,2014-04-04,18,1617.9,1714.1
2014-02-23,10,5.7,2014-04-04,19,1671.6,1764.2
2014-02-23,11,4.3,2014-04-04,20,1754.6,1824.3
2014-02-23,12,4.1,2014-04-04,21,1777.1,1787.6
2014-02-23,13,6,2014-04-04,22,1623.6,1685.8
2014-02-23,14,5.1,2014-04-04,23,1494.2,1540.3
2014-02-23,15,9.2,2014-04-04,24,1312.1,1393.9
2014-02-23,16,10.4,2014-04-05,1,1217.1,1289.3
2014-02-23,17,11.7,2014-04-05,2,1150,1229.5
2014-02-23,18,11,2014-04-05,3,1116.8,1198.2
2014-02-23,19,10.6,2014-04-05,4,1107.9,1181.9
2014-02-23,20,10.7,2014-04-05,5,1120.7,1188.6
2014-02-23,21,10.5,2014-04-05,6,1169.1,1235.2
2014-02-23,22,10.3,2014-04-05,7,1229.1,1323.4
2014-02-23,23,8.7,2014-04-05,8,1344.5,1435.8
2014-02-24,0,8.6,2014-04-05,9,1555.4,1563.3
2014-02-24,1,8.3,2014-04-05,10,1531,1623.3
2014-02-24,2,7.8,2014-04-05,11,1522.7,1630.3
2014-02-24,3,7.5,2014-04-05,12,1513.3,1606.6
2014-02-24,4,7.3,2014-04-05,13,1487.3,1569.2
2014-02-24,5,6.8,2014-04-05,14,1461.1,1541.1
2014-02-24,6,6,2014-04-05,15,1437.5,1516.3
2014-02-24,7,6.8,2014-04-05,16,1425.7,1514.7
2014-02-24,8,6.1,2014-04-05,17,1454.3,1531.2
2014-02-24,9,4.6,2014-04-05,18,1499.6,1549.2
2014-02-24,10,3.6,2014-04-05,19,1520.8,1579.8
2014-02-24,11,2.9,2014-04-05,20,1551,1675
2014-02-24,12,2.2,2014-04-05,21,1575.6,1694.7
2014-02-24,13,2.8,2014-04-05,22,1476.6,1623.5
2014-02-24,14,2.3,2014-04-05,23,1398.8,1503.4
2014-02-24,15,2.2,2014-04-05,24,1270.4,1376.4
2014-02-24,16,1.8,2014-04-06,1,1212,1278
2014-02-24,17,2.7,2014-04-06,2,1158.6,1222.9
2014-02-24,18,2.1,2014-04-06,3,1112.6,1195
2014-02-24,19,1.4,2014-04-06,4,1101.6,1186.8
2014-02-24,20,1,2014-04-06,5,1112.6,1200.8
2014-02-24,21,0.4,2014-04-06,6,1153.8,1242.8
2014-02-24,22,0.2,2014-04-06,7,1189.2,1295.2
2014-02-24,23,-0.1,2014-04-06,8,1284.1,1377.7
2014-02-25,0,-1.4,2014-04-06,9,1388.2,1462.5
2014-02-25,1,-1.9,2014-04-06,10,1451.2,1512.6
2014-02-25,2,-2.5,2014-04-06,11,1428.2,1522.3
2014-02-25,3,-2.9,2014-04-06,12,1437.6,1515.3
2014-02-25,4,-3.3,2014-04-06,13,1426.9,1491.6
2014-02-25,5,-3.6,2014-04-06,14,1400.6,1454.5
2014-02-25,6,-3.7,2014-04-06,15,1358.4,1417.5
2014-02-25,7,-3.9,2014-04-06,16,1357.4,1413.2
2014-02-25,8,-3.8,2014-04-06,17,1388.9,1444.9
2014-02-25,9,-3.8,2014-04-06,18,1441.1,1511.4
2014-02-25,10,-4.2,2014-04-06,19,1504.2,1576.3
2014-02-25,11,-4.8,2014-04-06,20,1613,1698.5
2014-02-25,12,-4.8,2014-04-06,21,1608.4,1711.5
2014-02-25,13,-4.2,2014-04-06,22,1494.2,1586.7
2014-02-25,14,-3.9,2014-04-06,23,1372.5,1431.9
2014-02-25,15,-4.1,2014-04-06,24,1220.4,1293.3
2014-02-25,16,-2.7,2014-04-07,1,1171.7,1203
2014-02-25,17,-2.8,2014-04-07,2,1128.1,1162.1
2014-02-25,18,-1.9,2014-04-07,3,1111.4,1146.4
2014-02-25,19,-2.3,2014-04-07,4,1112.4,1151.7
2014-02-25,20,-1.8,2014-04-07,5,1159.6,1200.8
2014-02-25,21,-1.3,2014-04-07,6,1292.7,1346.5
2014-02-25,22,-2.4,2014-04-07,7,1481.8,1572.6
2014-02-25,23,-2.5,2014-04-07,8,1574.6,1684.1
2014-02-26,0,-3.2,2014-04-07,9,1609.6,1675.9
2014-02-26,1,-3.2,2014-04-07,10,1602.7,1662.9
2014-02-26,2,-3.7,2014-04-07,11,1567,1663.1
2014-02-26,3,-3.8,2014-04-07,12,1564.5,1654.5
2014-02-26,4,-4.2,2014-04-07,13,1544.1,1641.3
2014-02-26,5,-5.1,2014-04-07,14,1525,1640.7
2014-02-26,6,-5.4,2014-04-07,15,1502.4,1622
2014-02-26,7,-5.3,2014-04-07,16,1500.4,1608.3
2014-02-26,8,-5.7,2014-04-07,17,1521.7,1653.4
2014-02-26,9,-6.9,2014-04-07,18,1605.8,1732.2
2014-02-26,10,-7.4,2014-04-07,19,1622.8,1809.9
2014-02-26,11,-6.8,2014-04-07,20,1726.8,1875.4
2014-02-26,12,-7.2,2014-04-07,21,1704.8,1822.9
2014-02-26,13,-6.9,2014-04-07,22,1555,1675.4
2014-02-26,14,-6.2,2014-04-07,23,1453.7,1487.6
2014-02-26,15,-4.6,2014-04-07,24,1283.1,1329.5
2014-02-26,16,-3.7,2014-04-08,1,1129.3,1223.6
2014-02-26,17,-1.9,2014-04-08,2,1097.5,1167.9
2014-02-26,18,-0.9,2014-04-08,3,1049.7,1142.2
2014-02-26,19,-0.8,2014-04-08,4,1044.6,1138.4
2014-02-26,20,-1.5,2014-04-08,5,1064.7,1173.2
2014-02-26,21,-0.8,2014-04-08,6,1203.6,1298.9
2014-02-26,22,-1.8,2014-04-08,7,1433.6,1534.4
2014-02-26,23,-3.3,2014-04-08,8,1544.6,1677.5
2014-02-27,0,-4.4,2014-04-08,9,1583.2,1722.7
2014-02-27,1,-6,2014-04-08,10,1587,1735.7
2014-02-27,2,-6.9,2014-04-08,11,1576.8,1748.1
2014-02-27,3,-7.4,2014-04-08,12,1574.9,1743.8
2014-02-27,4,-7.7,2014-04-08,13,1548.9,1727
2014-02-27,5,-8.1,2014-04-08,14,1539.2,1711.8
2014-02-27,6,-8.3,2014-04-08,15,1512.5,1677.7
2014-02-27,7,-8.8,2014-04-08,16,1504.9,1661.3
2014-02-27,8,-9.4,2014-04-08,17,1518.9,1671.2
2014-02-27,9,-9.7,2014-04-08,18,1558.9,1707.3
2014-02-27,10,-9.5,2014-04-08,19,1594.3,1730.9
2014-02-27,11,-9.5,2014-04-08,20,1672,1816
2014-02-27,12,-9.1,2014-04-08,21,1690,1812.6
2014-02-27,13,-8.3,2014-04-08,22,1541.6,1676.4
2014-02-27,14,-7,2014-04-08,23,1362.4,1485.7
2014-02-27,15,-6.1,2014-04-08,24,1210.3,1322.5
2014-02-27,16,-4.8,2014-04-09,1,1145.4,1215.6
2014-02-27,17,-3.1,2014-04-09,2,1097.3,1165.7
2014-02-27,18,-2.2,2014-04-09,3,1064.8,1143.7
2014-02-27,19,-2.8,2014-04-09,4,1063.9,1142.1
2014-02-27,20,-3.3,2014-04-09,5,1107.3,1184
2014-02-27,21,-2,2014-04-09,6,1236.3,1326
2014-02-27,22,-2.3,2014-04-09,7,1488.2,1555.8
2014-02-27,23,-3,2014-04-09,8,1578.2,1669.9
2014-02-28,0,-3.1,2014-04-09,9,1621.4,1662.6
2014-02-28,1,-3.4,2014-04-09,10,1595.7,1644.1
2014-02-28,2,-5.8,2014-04-09,11,1558.1,1629.9
2014-02-28,3,-5.4,2014-04-09,12,1579.5,1622.9
2014-02-28,4,-7,2014-04-09,13,1565.5,1611
2014-02-28,5,-7.9,2014-04-09,14,1538.8,1604.6
2014-02-28,6,-9.3,2014-04-09,15,1500.6,1576.3
2014-02-28,7,-9.9,2014-04-09,16,1513.1,1558.6
2014-02-28,8,-10.4,2014-04-09,17,1536.5,1568.9
2014-02-28,9,-10.9,2014-04-09,18,1555.5,1609.5
2014-02-28,10,-11.1,2014-04-09,19,1599.3,1652
2014-02-28,11,-11.3,2014-04-09,20,1692.5,1765.9
2014-02-28,12,-11.6,2014-04-09,21,1716.3,1784.3
2014-02-28,13,-8.9,2014-04-09,22,1595,1658.3
2014-02-28,14,-8.5,2014-04-09,23,1425.9,1475.7
2014-02-28,15,-8.1,2014-04-09,24,1265.7,1319.6
2014-02-28,16,-6.7,2014-04-10,1,1233.1,1222.1
2014-02-28,17,-5.7,2014-04-10,2,1183.4,1182.9
2014-02-28,18,-5.3,2014-04-10,3,1194,1166.8
2014-02-28,19,-5.1,2014-04-10,4,1184.6,1177.3
2014-02-28,20,-4.5,2014-04-10,5,1202.5,1227.5
2014-02-28,21,-4,2014-04-10,6,1336.4,1369.5
2014-02-28,22,-4.6,2014-04-10,7,1568,1590
2014-02-28,23,-4.4,2014-04-10,8,1675.9,1696.7
2014-03-01,0,-4.6,2014-04-10,9,1681.5,1681.3
2014-03-01,1,-5.2,2014-04-10,10,1639.8,1660.3
2014-03-01,2,-5.1,2014-04-10,11,1557.5,1640.4
2014-03-01,3,-5.6,2014-04-10,12,1543.2,1621.2
2014-03-01,4,-6.1,2014-04-10,13,1554.3,1593.5
2014-03-01,5,-6.4,2014-04-10,14,1550.3,1582
2014-03-01,6,-6.9,2014-04-10,15,1508.6,1554.6
2014-03-01,7,-7.3,2014-04-10,16,1496.5,1543.3
2014-03-01,8,-7.3,2014-04-10,17,1512.9,1555.4
2014-03-01,9,-7.7,2014-04-10,18,1556.5,1600.2
2014-03-01,10,-7.5,2014-04-10,19,1590.1,1658.1
2014-03-01,11,-7.6,2014-04-10,20,1693.6,1779.6
2014-03-01,12,-7.7,2014-04-10,21,1721.7,1804.6
2014-03-01,13,-4.9,2014-04-10,22,1593.7,1685.5
2014-03-01,14,-4.8,2014-04-10,23,1417.6,1496
2014-03-01,15,-3.6,2014-04-10,24,1277.7,1336.7
2014-03-01,16,-2,2014-04-11,1,1146.9,1228.7
2014-03-01,17,-0.2,2014-04-11,2,1093.8,1173.6
2014-03-01,18,1,2014-04-11,3,1068.1,1141.1
2014-03-01,19,1.1,2014-04-11,4,1053.4,1135.1
2014-03-01,20,1.4,2014-04-11,5,1096.1,1168.3
2014-03-01,21,1.9,2014-04-11,6,1185.7,1290.5
2014-03-01,22,1.5,2014-04-11,7,1426.7,1493.9
2014-03-01,23,1,2014-04-11,8,1579.6,1616.4
2014-03-02,0,0.8,2014-04-11,9,1601.5,1645.7
2014-03-02,1,0.5,2014-04-11,10,1610,1670.2
2014-03-02,2,0.8,2014-04-11,11,1646,1674.9
2014-03-02,3,0.9,2014-04-11,12,1616.9,1643.8
2014-03-02,4,0.7,2014-04-11,13,1582.9,1607.6
2014-03-02,5,0.8,2014-04-11,14,1567.3,1586.5
2014-03-02,6,0.8,2014-04-11,15,1544,1568.8
2014-03-02,7,1,2014-04-11,16,1531.9,1550.4
2014-03-02,8,1,2014-04-11,17,1539.2,1544.4
2014-03-02,9,1.2,2014-04-11,18,1569.1,1565.5
2014-03-02,10,1.3,2014-04-11,19,1563.4,1617.4
2014-03-02,11,1.5,2014-04-11,20,1640,1694.8
2014-03-02,12,1.2,2014-04-11,21,1658.3,1679.9
2014-03-02,13,0.9,2014-04-11,22,1533,1582.2
2014-03-02,14,1,2014-04-11,23,1393.8,1429.9
2014-03-02,15,1.6,2014-04-11,24,1252,1278.1
2014-03-02,16,2,2014-04-12,1,1121.2,1168
2014-03-02,17,2.1,2014-04-12,2,1079.1,1112.4
2014-03-02,18,3,2014-04-12,3,1048.1,1075.9
2014-03-02,19,3.8,2014-04-12,4,1032.7,1063.3
2014-03-02,20,2.4,2014-04-12,5,1044.2,1071.9
2014-03-02,21,2.2,2014-04-12,6,1096,1116.4
2014-03-02,22,2.4,2014-04-12,7,1162.8,1186.5
2014-03-02,23,1.7,2014-04-12,8,1265.8,1307.1
2014-03-03,0,1.5,2014-04-12,9,1389.4,1404.1
2014-03-03,1,1.3,2014-04-12,10,1449.5,1457.5
2014-03-03,2,0.3,2014-04-12,11,1447.7,1467.5
2014-03-03,3,-0.1,2014-04-12,12,1367.1,1458.3
2014-03-03,4,-0.5,2014-04-12,13,1356.2,1435.5
2014-03-03,5,-0.8,2014-04-12,14,1334,1414.5
2014-03-03,6,-1.4,2014-04-12,15,1307.5,1394
2014-03-03,7,-2.5,2014-04-12,16,1298,1387.2
2014-03-03,8,-3.5,2014-04-12,17,1320.9,1405.7
2014-03-03,9,-4.3,2014-04-12,18,1347.6,1441.7
2014-03-03,10,-5.6,2014-04-12,19,1398.8,1478.9
2014-03-03,11,-6.6,2014-04-12,20,1496.8,1564.6
2014-03-03,12,-7.1,2014-04-12,21,1527.5,1584.5
2014-03-03,13,-7.1,2014-04-12,22,1442.9,1500.7
2014-03-03,14,-7.1,2014-04-12,23,1344.1,1372
2014-03-03,15,-6.9,2014-04-12,24,1211.4,1239.7
2014-03-03,16,-6.4,2014-04-13,1,1125.6,1137.5
2014-03-03,17,-5.8,2014-04-13,2,1072.7,1079
2014-03-03,18,-5.8,2014-04-13,3,1038.3,1048.3
2014-03-03,19,-5.7,2014-04-13,4,1029.8,1034.7
2014-03-03,20,-5.1,2014-04-13,5,1042.6,1043.7
2014-03-03,21,-4.8,2014-04-13,6,1079.3,1074.7
2014-03-03,22,-4.8,2014-04-13,7,1076.7,1114.8
2014-03-03,23,-5,2014-04-13,8,1158.1,1212.2
2014-03-04,0,-5.1,2014-04-13,9,1300.9,1333.3
2014-03-04,1,-5.7,2014-04-13,10,1364.1,1429.7
2014-03-04,2,-6.3,2014-04-13,11,1369.8,1481.7
2014-03-04,3,-7,2014-04-13,12,1378.3,1514.7
2014-03-04,4,-7.5,2014-04-13,13,1372.7,1489.9
2014-03-04,5,-8.1,2014-04-13,14,1356.5,1463.6
2014-03-04,6,-8.4,2014-04-13,15,1338.1,1429.8
2014-03-04,7,-8.7,2014-04-13,16,1334.2,1410.6
2014-03-04,8,-9.4,2014-04-13,17,1365.4,1438
2014-03-04,9,-9.9,2014-04-13,18,1402.3,1496.5
2014-03-04,10,-10.3,2014-04-13,19,1440.6,1545.6
2014-03-04,11,-10.3,2014-04-13,20,1483.5,1652.1
2014-03-04,12,-10,2014-04-13,21,1515.7,1669
2014-03-04,13,-8.8,2014-04-13,22,1421.4,1540
2014-03-04,14,-8,2014-04-13,23,1312.9,1372.3
2014-03-04,15,-6.4,2014-04-13,24,1176.2,1231.6
2014-03-04,16,-5.1,2014-04-14,1,1116.6,1133.8
2014-03-04,17,-3.9,2014-04-14,2,1067.7,1083.8
2014-03-04,18,-3,2014-04-14,3,1046,1062.3
2014-03-04,19,-2.3,2014-04-14,4,1040.3,1050.1
2014-03-04,20,-1.6,2014-04-14,5,1087.2,1088.5
2014-03-04,21,-1.1,2014-04-14,6,1204.5,1210.8
2014-03-04,22,-1.2,2014-04-14,7,1386.9,1408.7
2014-03-04,23,-1.4,2014-04-14,8,1511.2,1540.6
2014-03-05,0,-1.3,2014-04-14,9,1540,1582.7
2014-03-05,1,-1.1,2014-04-14,10,1606.6,1603.3
2014-03-05,2,-1.6,2014-04-14,11,1576.2,1621.7
2014-03-05,3,-1.6,2014-04-14,12,1583.6,1630.3
2014-03-05,4,-1.7,2014-04-14,13,1545.1,1618.2
2014-03-05,5,-1.9,2014-04-14,14,1539.7,1623
2014-03-05,6,-2.3,2014-04-14,15,1522.1,1612.8
2014-03-05,7,-2.8,2014-04-14,16,1511.9,1608.9
2014-03-05,8,-3.1,2014-04-14,17,1525.1,1622.5
2014-03-05,9,-3.7,2014-04-14,18,1559.1,1647.4
2014-03-05,10,-3.8,2014-04-14,19,1625,1680.5
2014-03-05,11,-4.3,2014-04-14,20,1684.2,1769.7
2014-03-05,12,-4.5,2014-04-14,21,1700.8,1758.7
2014-03-05,13,-4,2014-04-14,22,1551.6,1618
2014-03-05,14,-3.8,2014-04-14,23,1410.2,1433.6
2014-03-05,15,-3.2,2014-04-14,24,1246.2,1265.3
2014-03-05,16,-3.1,2014-04-15,1,1136.4,1160.7
2014-03-05,17,-3.2,2014-04-15,2,1082.7,1105.5
2014-03-05,18,-3.4,2014-04-15,3,1045,1080.8
2014-03-05,19,-4,2014-04-15,4,1037.9,1071.6
2014-03-05,20,-4.2,2014-04-15,5,1079.9,1102.7
2014-03-05,21,-4.4,2014-04-15,6,1176.8,1226.3
2014-03-05,22,-4.7,2014-04-15,7,1388.9,1446.4
2014-03-05,23,-4.9,2014-04-15,8,1505.7,1595.5
2014-03-06,0,-5.1,2014-04-15,9,1559.2,1637.7
2014-03-06,1,-5.1,2014-04-15,10,1571,1670.3
2014-03-06,2,-5.3,2014-04-15,11,1556.3,1668.5
2014-03-06,3,-5.8,2014-04-15,12,1592.5,1667
2014-03-06,4,-6.2,2014-04-15,13,1551.9,1662.1
2014-03-06,5,-6.5,2014-04-15,14,1574.5,1676.6
2014-03-06,6,-7.6,2014-04-15,15,1552,1663.6
2014-03-06,7,-8.2,2014-04-15,16,1539.7,1679.6
2014-03-06,8,-8.9,2014-04-15,17,1548,1711.5
2014-03-06,9,-9.6,2014-04-15,18,1579.4,1761.4
2014-03-06,10,-10.2,2014-04-15,19,1619.4,1792.4
2014-03-06,11,-10.7,2014-04-15,20,1681.5,1835
2014-03-06,12,-11.1,2014-04-15,21,1697.5,1787.7
2014-03-06,13,-9,2014-04-15,22,1523.1,1643.6
2014-03-06,14,-8,2014-04-15,23,1403.3,1444.8
2014-03-06,15,-6.8,2014-04-15,24,1219.4,1281.9
2014-03-06,16,-6.2,2014-04-16,1,1147.5,1174.1
2014-03-06,17,-5.7,2014-04-16,2,1101.4,1125
2014-03-06,18,-5.5,2014-04-16,3,1078.8,1103.1
2014-03-06,19,-5.3,2014-04-16,4,1101.5,1104.6
2014-03-06,20,-5.2,2014-04-16,5,1153.3,1151.9
2014-03-06,21,-4.6,2014-04-16,6,1286.2,1294.9
2014-03-06,22,-4.6,2014-04-16,7,1478.1,1533.7
2014-03-06,23,-4.5,2014-04-16,8,1641.1,1685
2014-03-07,0,-4.5,2014-04-16,9,1668.9,1709.7
2014-03-07,1,-4.1,2014-04-16,10,1642.1,1703.9
2014-03-07,2,-3.9,2014-04-16,11,1611.1,1698.8
2014-03-07,3,-4.4,2014-04-16,12,1573.1,1688.3
2014-03-07,4,-4.9,2014-04-16,13,1555.9,1659.5
2014-03-07,5,-5.2,2014-04-16,14,1537.1,1641.3
2014-03-07,6,-5.5,2014-04-16,15,1509.6,1607.1
2014-03-07,7,-5.6,2014-04-16,16,1495.1,1593.3
2014-03-07,8,-5.8,2014-04-16,17,1514.7,1612.4
2014-03-07,9,-6.3,2014-04-16,18,1568,1656.2
2014-03-07,10,-6.8,2014-04-16,19,1627.1,1706.9
2014-03-07,11,-6.1,2014-04-16,20,1713.4,1815.2
2014-03-07,12,-5.7,2014-04-16,21,1772.7,1861.4
2014-03-07,13,-2.6,2014-04-16,22,1633,1747.6
2014-03-07,14,-2.3,2014-04-16,23,1460.1,1564.6
2014-03-07,15,-1.7,2014-04-16,24,1312.6,1396.1
2014-03-07,16,-0.9,2014-04-17,1,1232.5,1296.6
2014-03-07,17,-0.3,2014-04-17,2,1184.3,1248.3
2014-03-07,18,0.1,2014-04-17,3,1163.3,1224.5
2014-03-07,19,-0.4,2014-04-17,4,1154.5,1226.3
2014-03-07,20,-0.3,2014-04-17,5,1198.9,1275.7
2014-03-07,21,-0.2,2014-04-17,6,1338.3,1417.4
2014-03-07,22,0,2014-04-17,7,1529.4,1620.8
2014-03-07,23,0.1,2014-04-17,8,1649.7,1734.9
2014-03-08,0,0.3,2014-04-17,9,1681.4,1738
2014-03-08,1,0.4,2014-04-17,10,1670.4,1731.7
2014-03-08,2,0.8,2014-04-17,11,1635.6,1719.3
2014-03-08,3,0.9,2014-04-17,12,1596.4,1705
2014-03-08,4,0.9,2014-04-17,13,1569.7,1686.6
2014-03-08,5,0.7,2014-04-17,14,1553.3,1669.4
2014-03-08,6,0.5,2014-04-17,15,1538.4,1648
2014-03-08,7,0,2014-04-17,16,1523.1,1644.9
2014-03-08,8,-0.5,2014-04-17,17,1542.5,1661.8
2014-03-08,9,-0.8,2014-04-17,18,1589.7,1698.1
2014-03-08,10,-0.6,2014-04-17,19,1645.5,1744.7
2014-03-08,11,-0.5,2014-04-17,20,1735.6,1838.7
2014-03-08,12,-0.1,2014-04-17,21,1789.9,1880
2014-03-08,13,3.9,2014-04-17,22,1648.3,1770.8
2014-03-08,14,4.1,2014-04-17,23,1490.3,1599.1
2014-03-08,15,5.2,2014-04-17,24,1327.6,1438.7
2014-03-08,16,6.9,2014-04-18,1,1226.2,1329
2014-03-08,17,10.2,2014-04-18,2,1174.3,1274.7
2014-03-08,18,10.2,2014-04-18,3,1148.6,1253.3
2014-03-08,19,10.1,2014-04-18,4,1134.6,1252.4
2014-03-08,20,10.5,2014-04-18,5,1174.8,1289.1
2014-03-08,21,7.8,2014-04-18,6,1298.5,1395.4
2014-03-08,22,6,2014-04-18,7,1461.8,1537.2
2014-03-08,23,5.8,2014-04-18,8,1584.7,1667.1
2014-03-09,0,6.9,2014-04-18,9,1631.3,1740.7
2014-03-09,1,5.8,2014-04-18,10,1638.1,1784.1
2014-03-09,2,4.7,2014-04-18,11,1610.2,1780.6
2014-03-09,3,3.8,2014-04-18,12,1595.4,1759.3
2014-03-09,4,3.2,2014-04-18,13,1566.1,1713.8
2014-03-09,5,2.1,2014-04-18,14,1547.1,1689.7
2014-03-09,6,1.3,2014-04-18,15,1522.2,1662.1
2014-03-09,7,0.5,2014-04-18,16,1501.4,1630.4
2014-03-09,8,0.2,2014-04-18,17,1513.3,1633.7
2014-03-09,9,-0.1,2014-04-18,18,1528.4,1664.1
2014-03-09,10,-0.4,2014-04-18,19,1580.8,1701.2
2014-03-09,11,-0.6,2014-04-18,20,1645.1,1774.4
2014-03-09,12,-0.7,2014-04-18,21,1677.7,1779.2
2014-03-09,13,1.1,2014-04-18,22,1557.1,1685.4
2014-03-09,14,1.2,2014-04-18,23,1428.2,1539.2
2014-03-09,15,1.7,2014-04-18,24,1274.8,1388.2
2014-03-09,16,2.2,2014-04-19,1,1184.8,1276.9
2014-03-09,17,2.6,2014-04-19,2,1119.9,1216.5
2014-03-09,18,3.6,2014-04-19,3,1086.9,1187
2014-03-09,19,4.3,2014-04-19,4,1071.9,1172.2
2014-03-09,20,4.7,2014-04-19,5,1086,1183.4
2014-03-09,21,4.8,2014-04-19,6,1140.3,1229.3
2014-03-09,22,3.9,2014-04-19,7,1188.7,1296.1
2014-03-09,23,2.9,2014-04-19,8,1297.2,1404
2014-03-10,0,2.2,2014-04-19,9,1412,1484.8
2014-03-10,1,1.5,2014-04-19,10,1465.5,1519.6
2014-03-10,2,1.7,2014-04-19,11,1450.4,1520.7
2014-03-10,3,2.1,2014-04-19,12,1436.5,1499.8
2014-03-10,4,1.5,2014-04-19,13,1405.2,1465.6
2014-03-10,5,1.5,2014-04-19,14,1378.4,1436.1
2014-03-10,6,0.8,2014-04-19,15,1353.6,1407.3
2014-03-10,7,1,2014-04-19,16,1339.6,1403
2014-03-10,8,0.9,2014-04-19,17,1357.8,1416.4
2014-03-10,9,0.4,2014-04-19,18,1386.9,1456.6
2014-03-10,10,-1,2014-04-19,19,1419,1495
2014-03-10,11,-1.6,2014-04-19,20,1493.1,1576.4
2014-03-10,12,-1.4,2014-04-19,21,1545.4,1629.6
2014-03-10,13,-0.8,2014-04-19,22,1455.5,1559.8
2014-03-10,14,0.3,2014-04-19,23,1338.3,1436.6
2014-03-10,15,1.7,2014-04-19,24,1209.8,1294.8
2014-03-10,16,3.3,2014-04-20,1,1129.7,1186.7
2014-03-10,17,4.4,2014-04-20,2,1063.4,1125.3
2014-03-10,18,5.5,2014-04-20,3,1030.5,1116.8
2014-03-10,19,5,2014-04-20,4,1023.9,1106.4
2014-03-10,20,5.9,2014-04-20,5,1031.4,1122
2014-03-10,21,4.9,2014-04-20,6,1077,1149.6
2014-03-10,22,3.8,2014-04-20,7,1117.1,1199.2
2014-03-10,23,3.7,2014-04-20,8,1217.8,1299.7
2014-03-11,0,3.4,2014-04-20,9,1331.1,1396.9
2014-03-11,1,3.4,2014-04-20,10,1398.9,1456.8
2014-03-11,2,4,2014-04-20,11,1399.9,1467.4
2014-03-11,3,3.8,2014-04-20,12,1403.3,1461.7
2014-03-11,4,3.9,2014-04-20,13,1338,1423.5
2014-03-11,5,3.2,2014-04-20,14,1289.4,1359.2
2014-03-11,6,3.1,2014-04-20,15,1257.9,1294.8
2014-03-11,7,3.3,2014-04-20,16,1229.6,1270.5
2014-03-11,8,3.4,2014-04-20,17,1239.2,1272.6
2014-03-11,9,3.6,2014-04-20,18,1279.7,1307.1
2014-03-11,10,3.7,2014-04-20,19,1346.2,1358.2
2014-03-11,11,3.8,2014-04-20,20,1443.9,1471.8
2014-03-11,12,4.4,2014-04-20,21,1544.7,1554.2
2014-03-11,13,6.2,2014-04-20,22,1423,1485.6
2014-03-11,14,8.5,2014-04-20,23,1308.6,1368.1
2014-03-11,15,9.1,2014-04-20,24,1174.8,1259.7
2014-03-11,16,10.7,2014-04-21,1,1127.4,1196.8
2014-03-11,17,12.8,2014-04-21,2,1086.8,1158
2014-03-11,18,14.2,2014-04-21,3,1065,1148.6
2014-03-11,19,14.2,2014-04-21,4,1065.4,1156.7
2014-03-11,20,14.7,2014-04-21,5,1110,1193.6
2014-03-11,21,14.3,2014-04-21,6,1235.6,1290.8
2014-03-11,22,13,2014-04-21,7,1413,1415.6
